Assigned report section,Catalogue Item ID,Existing visualization?,Exists?,Figure IDs,Figure renderable?,Fold,Frozen source,Integrity status,Model,New inference required?,Notes,Phase,Public / Private,Report placement,Result / Artifact type,Scientific content,Table IDs,Table renderable?,Visualization status
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_06_INTERVENTION_CURVES_EN-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_06_intervention_curves_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_06_INTERVENTION_CURVES_EN-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_06_intervention_curves_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_06_INTERVENTION_CURVES_ZH-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_06_intervention_curves_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_06_INTERVENTION_CURVES_ZH-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_06_intervention_curves_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_EN-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_07_centered_contributions_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_EN-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_07_centered_contributions_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_ZH-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_07_centered_contributions_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_07_CENTERED_CONTRIBUTIONS_ZH-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_07_centered_contributions_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_08_LEARNED_ALPHA_EN-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_08_learned_alpha_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_08_LEARNED_ALPHA_EN-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_08_learned_alpha_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_08_LEARNED_ALPHA_ZH-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_08_learned_alpha_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_08_LEARNED_ALPHA_ZH-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_08_learned_alpha_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_09_GRADCAM_UNDEFINED_EN-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_09_gradcam_undefined_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_09_gradcam_undefined_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_09_GRADCAM_UNDEFINED_EN-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_09_gradcam_undefined_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_09_gradcam_undefined_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_09_GRADCAM_UNDEFINED_ZH-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_09_gradcam_undefined_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_09_gradcam_undefined_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_09_GRADCAM_UNDEFINED_ZH-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_09_gradcam_undefined_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_09_gradcam_undefined_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_10_SPATIAL_FAITHFULNESS_EN-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_10_spatial_faithfulness_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_10_spatial_faithfulness_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_10_SPATIAL_FAITHFULNESS_EN-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_10_spatial_faithfulness_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_10_spatial_faithfulness_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_10_SPATIAL_FAITHFULNESS_ZH-PNG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_10_spatial_faithfulness_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_10_spatial_faithfulness_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-EXISTING-FIGURE-FIGURE_10_SPATIAL_FAITHFULNESS_ZH-SVG,True,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_10_spatial_faithfulness_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,existing_public_figure,Existing figure: figure_10_spatial_faithfulness_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0001,False,True,RPT-FA02,True,4,private-report://private_case_index.json,VERIFIED,blackbox,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0001,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0002,False,True,RPT-FA01,True,4,private-report://private_case_index.json,VERIFIED,blackbox,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0002,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0003,False,True,"RPT-FA05, RPT-FA03",True,0,private-report://private_case_index.json,VERIFIED,standard_cbm,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0003,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0004,False,True,"RPT-FA02, RPT-FA03, RPT-FA06",True,3,private-report://private_case_index.json,VERIFIED,standard_cbm,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0004,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0005,False,True,"RPT-FA04, RPT-FA03",True,2,private-report://private_case_index.json,VERIFIED,standard_cbm,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0005,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0006,False,True,"RPT-FA01, RPT-FA03",True,4,private-report://private_case_index.json,VERIFIED,standard_cbm,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0006,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0007,False,True,"RPT-FA05, RPT-FA03",True,0,private-report://private_case_index.json,VERIFIED,mixed_cem,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0007,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0008,False,True,"RPT-FA02, RPT-FA03",True,2,private-report://private_case_index.json,VERIFIED,mixed_cem,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0008,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0009,False,True,"RPT-FA04, RPT-FA03",True,4,private-report://private_case_index.json,VERIFIED,mixed_cem,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0009,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0010,False,True,"RPT-FA01, RPT-FA03",True,4,private-report://private_case_index.json,VERIFIED,mixed_cem,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0010,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0011,False,True,"RPT-FA05, RPT-FA03",True,0,private-report://private_case_index.json,VERIFIED,learned_softmax_gam,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0011,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0012,False,True,"RPT-FA02, RPT-FA03",True,2,private-report://private_case_index.json,VERIFIED,learned_softmax_gam,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0012,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0013,False,True,"RPT-FA04, RPT-FA03",True,4,private-report://private_case_index.json,VERIFIED,learned_softmax_gam,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0013,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,RES-P10-QUALITATIVE-CASE-0014,False,True,"RPT-FA01, RPT-FA03",True,3,private-report://private_case_index.json,VERIFIED,learned_softmax_gam,False,,P10,PRIVATE_RESTRICTED,Private appendix,qualitative_case,Frozen qualitative case CASE-0014,"RPT-TA01, RPT-TA02",True,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-GROUP-BLACKBOX,False,True,,False,ALL/NA,mac-archive://blackbox,VERIFIED,ALL/NA,False,,P5,PRIVATE_RESTRICTED,Audit-only,storage_group,P5 Black-box,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-GROUP-STANDARD_CBM,False,True,,False,ALL/NA,mac-archive://standard_cbm,VERIFIED,ALL/NA,False,,P6,PRIVATE_RESTRICTED,Audit-only,storage_group,P6 Standard CBM,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-GROUP-CEM,False,True,,False,ALL/NA,mac-archive://cem,VERIFIED,ALL/NA,False,,P7,PRIVATE_RESTRICTED,Audit-only,storage_group,P7 Mixed-type CEM,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-GROUP-GAM,False,True,,False,ALL/NA,mac-archive://gam,VERIFIED,ALL/NA,False,,P8,PRIVATE_RESTRICTED,Audit-only,storage_group,P8 Learned-softmax GAM,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-GROUP-P9,False,True,,False,ALL/NA,mac-archive://p9,VERIFIED,ALL/NA,False,,P9,PRIVATE_RESTRICTED,Audit-only,storage_group,P9 unified evaluation and spatial evidence,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-6A9158370811,False,True,,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/bootstrap.json,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,tracked_repository_file,Repository evidence: bootstrap.json,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-41045B5FD3D9,False,True,,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,tracked_repository_file,Repository evidence: concept.json,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-BCAA5CD2598F,False,True,,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,tracked_repository_file,Repository evidence: contribution_centering.json,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-3D8044677DBA,False,True,,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/integrity.json,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,tracked_repository_file,Repository evidence: integrity.json,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-C6FFEF222482,False,True,,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/intervention.json,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,tracked_repository_file,Repository evidence: intervention.json,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-022BA195D4FF,False,True,,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,tracked_repository_file,Repository evidence: learned_alpha.json,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-2E0A8660AA6E,False,True,,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,tracked_repository_file,Repository evidence: spatial.json,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-86C9E4C9AC88,False,True,,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial_execution_approval.json,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,tracked_repository_file,Repository evidence: spatial_execution_approval.json,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-208928A8B723,False,True,,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/summary.json,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,tracked_repository_file,Repository evidence: summary.json,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-2E0A816B1D2C,False,True,,False,ALL/NA,repo://artifacts/baseline_v2/audit/p9/task.json,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,tracked_repository_file,Repository evidence: task.json,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-077BC3B40489,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_01_cohort_flow_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-545318BF1755,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_01_cohort_flow_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-6FF419E984DC,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_01_cohort_flow_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-46FE7B0C2377,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_01_cohort_flow_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_01_cohort_flow_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-B917C1606DA7,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_02_primary_performance_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_02_primary_performance_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-4B13A115F7A3,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_02_primary_performance_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_02_primary_performance_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-AF48E54F83A4,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_02_primary_performance_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_02_primary_performance_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-840463CCE951,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_02_primary_performance_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_02_primary_performance_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-2BD5EE500B67,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_03_paired_mae_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_03_paired_mae_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-E98028DC3ABA,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_03_paired_mae_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_03_paired_mae_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-769549509B90,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_03_paired_mae_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_03_paired_mae_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-2BCCFB187792,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_03_paired_mae_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_03_paired_mae_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-9699CFB8F58B,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_04_secondary_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_04_secondary_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-E031363BCE50,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_04_secondary_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_04_secondary_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-BC70CC19329E,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_04_secondary_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_04_secondary_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-154FE8050A7A,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_04_secondary_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_04_secondary_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-0D7E40DB4034,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_05_concept_metrics_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_05_concept_metrics_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-F2684134DF58,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_05_concept_metrics_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_05_concept_metrics_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-916086B64170,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_05_concept_metrics_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_05_concept_metrics_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-14287A92E0C3,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_05_concept_metrics_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_05_concept_metrics_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-4E0D1BC16716,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_06_intervention_curves_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-C3D833B99AF2,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_06_intervention_curves_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-AA88C3B04A58,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_06_intervention_curves_zh.png,,False,RESULT_ALREADY_EXISTS
